Unnamed: 0,id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,Discomfort,discom,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,home_rank,away_rank,forme,roofcover,mobilization,home_lat,home_long,away_lat,away_long,distance_km,timezone,MONTH,WEEK,tv_num,WEATHER,match_num,week_timezone,month_timezone,train,roofcover_1,capa_bining,distance_km2,rep_count,阿部　勇樹,遠藤　保仁,柿谷　曜一朗,駒野　友一,権田　修一,原口　元気,今野　泰幸,佐藤　寿人,山口　蛍,柴崎　岳,森重　真人,森脇　良太,水本　裕貴,西川　周作,青山　敏弘,前田　遼一,大久保　嘉人,大迫　勇也,谷口　博之,中村　憲剛,南野　拓実,柏木　陽介,豊田　陽平,槙野　智章,林　卓人,齋藤　学,髙萩　洋次郎,rep_away,rep_home,referee_rate,referee_rank,season_ticket,season_ticket_rate
1469,15537,4304,2013,Ｊ２,第３６節第１日,10/06(日),16:03,Ｖ・ファーレン長崎,ファジアーノ岡山,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,1,1,晴,28.6,63%,78,2,岡　宏道,Ｖ・ファーレン長崎,金山　隼樹,岡本　拓也,山口　貴弘,髙杉　亮太,金久保　彩,岩間　雄大,井上　裕大,神崎　大輔,奥埜　博亮,佐藤　洸一,幸野　志有人,ファジアーノ岡山,中林　洋次,篠原　弘次郎,後藤　圭太,近藤　徹志,田中　奏一,千明　聖典,島田　譲,田所　諒,清水　慎太郎,押谷　祐樹,金　民均,長崎県諫早市宇都町27-1,20246,5.0,7.0,陸上,100.0,0.21259,32.834076,130.045826,34.679223,133.91539,412.7596193,<function timezone at 0x000001CC36D28280>,10,日,2,晴,36,日noon,10noon,1,"(75, 100]","(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,2608.842429,0.423
1470,15538,9304,2013,Ｊ２,第３７節第１日,10/20(日),13:04,コンサドーレ札幌,モンテディオ山形,札幌ドーム,スカパー！／スカパー！プレミアムサービス,3,1,屋内,20.9,52%,67,3,飯田　淳平,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,宮澤　裕樹,河合　竜二,レ　コン　ビン,前田　俊介,砂川　誠,内村　圭宏,モンテディオ山形,常澤　聡,山田　拓巳,西河　翔吾,イ　ジュヨン,中村　太亮,秋葉　勝,ロメロ　フランク,堀之内　聖,伊東　俊,中島　裕希,林　陵平,北海道札幌市豊平区羊ヶ丘1,39232,9.0,9.0,専用,100.0,0.23715,42.990187,141.392009,38.337364,140.374318,523.7895115,<function timezone at 0x000001CC36D28280>,10,日,2,晴,37,日noon,10noon,1,"(75, 100]","(30000, 40000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,4493.301333,0.446
1471,15539,2261,2013,Ｊ２,第３７節第１日,10/20(日),16:03,水戸ホーリーホック,ギラヴァンツ北九州,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸,2,2,雨,16.8,97%,62,3,日比野　真,水戸ホーリーホック,本間　幸司,細川　淳矢,新里　亮,冨田　大介,輪湖　直樹,内田　航平,西岡　謙太,鈴木　雄斗,橋本　晃司,山村　佑樹,三島　康平,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,多田　高行,新井　純平,八角　剛史,井上　翔太,小手川　宏基,渡　大生,池元　友樹,茨城県水戸市小吹町2058-1,12000,13.0,17.0,陸上,41.5,0.18842,36.345446,140.411495,33.890298,130.730906,923.0418644,<function timezone at 0x000001CC36D28280>,10,日,3,雨,37,日noon,10noon,1,"(5, 73]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1208.517,0.261
1472,15540,4278,2013,Ｊ２,第３７節第１日,10/20(日),13:03,栃木ＳＣ,東京ヴェルディ,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,4,2,雨,15.6,90%,60,2,小屋　幸栄,栃木ＳＣ,榎本　達也,菅　和範,赤井　秀行,チャ　ヨンファン,三都主　アレサンドロ,廣瀬　浩二,パウリーニョ,高木　和正,近藤　祐介,クリスティアーノ,サビア,東京ヴェルディ,佐藤　優也,井林　章,福井　諒司,吉野　恭平,森　勇介,中後　雅喜,小池　純輝,西　紀寛,飯尾　一慶,高原　直泰,中島　翔哉,栃木県宇都宮市清原工業団地32,15589,12.0,9.0,専用,4.6,0.27442,36.555582,139.98623,35.663902,139.525096,107.2999241,<function timezone at 0x000001CC36D28280>,10,日,3,雨,37,日noon,10noon,1,"(0, 5]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144736842,4,2008.137143,0.408
1473,15541,2781,2013,Ｊ２,第３７節第１日,10/20(日),15:04,ザスパクサツ群馬,京都サンガF.C.,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ,2,3,雨,14.8,91%,59,2,上田　益也,ザスパクサツ群馬,北　一真,小柳　達司,クォン　ハンジン,乾　大知,加藤　弘堅,青木　孝太,夛田　凌輔,保﨑　淳,平繁　龍一,エデル,小林　竜樹,京都サンガF.C.,オ　スンフン,下畠　翔吾,染谷　悠太,バヤリッツァ,福村　貴幸,秋本　倫孝,倉貫　一毅,工藤　浩平,駒井　善成,横谷　繁,山瀬　功治,群馬県前橋市敷島町66,15135,20.0,3.0,陸上,0.0,0.18375,36.41273,139.05222,34.993338,135.715575,340.5378845,<function timezone at 0x000001CC36D28280>,10,日,3,雨,37,日noon,10noon,1,,"(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,1896.175714,0.531
1474,15542,7345,2013,Ｊ２,第３７節第１日,10/20(日),16:03,ジェフユナイテッド千葉,ロアッソ熊本,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,6,0,雨,16.1,85%,61,3,家本　政明,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,キム　ヒョヌン,竹内　彬,高橋　峻希,山口　慶,佐藤　健太郎,兵働　昭弘,田中　佑昌,町田　也真人,ケンペス,ロアッソ熊本,南　雄太,高橋　祐太郎,吉井　孝輔,矢野　大輔,藏川　洋平,黒木　晃平,養父　雄仁,片山　奨典,藤本　主税,齊藤　和樹,ウーゴ,千葉県千葉市中央区川崎町1-20,18500,5.0,18.0,専用,85.6,0.39703,35.57696,140.125569,32.837386,130.79946,911.1671938,<function timezone at 0x000001CC36D28280>,10,日,2,雨,37,日noon,10noon,1,"(75, 100]","(10000, 20000]","(500, 1000]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355263158,1,6632.462571,0.663
1475,15543,9286,2013,Ｊ２,第３７節第１日,10/20(日),16:04,ガンバ大阪,カターレ富山,万博記念競技場,スカパー！／スカパー！プレミアムサービス,3,1,曇,18.5,85%,65,3,廣瀬　格,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,今野　泰幸,大森　晃太郎,倉田　秋,宇佐美　貴史,遠藤　保仁,カターレ富山,守田　達弥,池端　陽介,御厨　貴文,足助　翔,キム　ヨングン,舩津　徹也,木村　勝太,木本　敬介,白崎　凌兵,ソ　ヨンドク,苔口　卓也,大阪府吹田市千里万博公園5-2,21000,2.0,19.0,陸上,1.0,0.44219,34.811971,135.541163,36.624048,137.197171,250.7409656,<function timezone at 0x000001CC36D28280>,10,日,2,曇,37,日noon,10noon,1,"(0, 5]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.210526316,3,6744.752571,0.549
1476,15544,9619,2013,Ｊ２,第３７節第１日,10/20(日),16:04,ヴィッセル神戸,松本山雅ＦＣ,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ神戸,7,0,屋内,21.0,69%,68,3,西村　雄一,ヴィッセル神戸,徳重　健太,河本　裕之,エステバン,岩波　拓也,橋本　英郎,マジーニョ,小川　慶治朗,森岡　亮太,相馬　崇人,奥井　諒,ポポ,松本山雅ＦＣ,村山　智彦,多々良　敦斗,犬飼　智也,飯田　真輝,阿部　巧,岩沼　俊介,喜山　康平,岩上　祐三,玉林　睦実,塩沢　勝吾,ホドリゴ　カベッサ,兵庫県神戸市兵庫区御崎町1-2-2,30132,1.0,7.0,専用,100.0,0.31923,34.656726,135.168171,36.179582,137.916485,301.3910453,<function timezone at 0x000001CC36D28280>,10,日,3,晴,37,日noon,10noon,1,"(75, 100]","(30000, 40000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,5320.502,0.462
1477,15545,6705,2013,Ｊ２,第３７節第１日,10/20(日),13:04,ファジアーノ岡山,愛媛ＦＣ,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,雨,20.3,78%,67,3,野田　祐樹,ファジアーノ岡山,中林　洋次,篠原　弘次郎,竹田　忠嗣,後藤　圭太,田中　奏一,千明　聖典,島田　譲,田所　諒,清水　慎太郎,押谷　祐樹,金　民均,愛媛ＦＣ,秋元　陽太,代　健司,園田　拓也,浦田　延尚,黒木　恭平,渡邊　一仁,村上　巧,東　浩史,加藤　大,河原　和寿,石井　謙伍,岡山県岡山市北区いずみ町2-1,20000,8.0,16.0,陸上,28.8,0.33525,34.679223,133.91539,33.768536,132.794947,144.4390936,<function timezone at 0x000001CC36D28280>,10,日,2,雨,37,日noon,10noon,1,"(5, 73]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,5736.069714,0.669
1478,15546,4706,2013,Ｊ２,第３７節第１日,10/20(日),16:07,徳島ヴォルティス,横浜ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,0,1,雨,17.9,94%,64,3,池内　明彦,徳島ヴォルティス,松井　謙弥,藤原　広太朗,福元　洋平,青山　隼,濱田　武,斉藤　大介,アレックス,宮崎　光平,大﨑　淳矢,キム　ジョンミン,津田　知宏,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,野上　結貴,中島　崇典,髙地　系治,佐藤　謙介,寺田　紳一,内田　智也,永井　雄一郎,野崎　陽介,徳島県鳴門市撫養町立岩字四枚61,19637,4.0,15.0,陸上,1.3,0.23965,34.167912,134.615254,35.471264,139.60246,478.5642074,<function timezone at 0x000001CC36D28280>,10,日,2,雨,37,日noon,10noon,1,"(0, 5]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,2713.003429,0.624
1479,15547,4933,2013,Ｊ２,第３７節第１日,10/20(日),14:03,アビスパ福岡,ガイナーレ鳥取,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,曇のち晴,22.9,62%,70,3,榎本　一慶,アビスパ福岡,神山　竜一,オ　チャンヒョン,古賀　正紘,パク　ゴン,堤　俊輔,三島　勇太,金久保　順,船山　祐二,中原　秀人,石津　大介,プノセバッチ,ガイナーレ鳥取,小針　清允,柳楽　智和,横竹　翔,林堂　眞,森　英次郎,奥山　泰裕,実信　憲明,武田　英二郎,永里　源気,廣田　隆治,鶴見　聡貴,福岡県福岡市博多区東平尾公園2-1-1,22563,13.0,22.0,専用,71.3,0.21863,33.586139,130.460089,35.458273,134.221166,402.9156953,<function timezone at 0x000001CC36D28280>,10,日,2,曇,37,日noon,10noon,1,"(5, 73]","(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,2966.66,0.518
1480,15548,7524,2013,Ｊ２,第３７節第１日,10/20(日),13:03,Ｖ・ファーレン長崎,ＦＣ岐阜,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,3,0,晴,25.5,50%,72,3,今村　義朗,Ｖ・ファーレン長崎,金山　隼樹,岡本　拓也,山口　貴弘,下田　光平,金久保　彩,井上　裕大,岩間　雄大,神崎　大輔,奥埜　博亮,佐藤　洸一,幸野　志有人,ＦＣ岐阜,高木　貴弘,杉山　新,木谷　公亮,新井　辰也,野垣内　俊,染矢　一樹,森安　洋文,服部　年宏,美尾　敦,樋口　寛規,中村　祐輝,長崎県諫早市宇都町27-1,20246,6.0,21.0,陸上,100.0,0.37163,32.834076,130.045826,35.442912,136.763069,683.5966691,<function timezone at 0x000001CC36D28280>,10,日,2,晴,37,日noon,10noon,1,"(75, 100]","(20000, 30000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,2608.842429,0.423
1481,15549,5795,2013,Ｊ２,第３８節第１日,10/27(日),16:04,モンテディオ山形,愛媛ＦＣ,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形,3,0,曇時々雨,12.8,63%,56,2,日高　晴樹,モンテディオ山形,常澤　聡,キム　ボムヨン,西河　翔吾,イ　ジュヨン,中村　太亮,宮阪　政樹,秋葉　勝,堀之内　聖,伊東　俊,中島　裕希,山﨑　雅人,愛媛ＦＣ,秋元　陽太,代　健司,小原　章吾,浦田　延尚,黒木　恭平,渡邊　一仁,村上　巧,東　浩史,加藤　大,河原　和寿,石井　謙伍,山形県天童市山王1-1,21292,11.0,16.0,陸上,0.0,0.27217,38.337364,140.374318,33.768536,132.794947,850.0110223,<function timezone at 0x000001CC36D28280>,10,日,3,曇,38,日noon,10noon,1,,"(20000, 30000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,3095.736,0.441
1482,15550,2763,2013,Ｊ２,第３８節第１日,10/27(日),18:04,ザスパクサツ群馬,ファジアーノ岡山,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,2,1,晴,13.4,57%,57,2,三上　正一郎,ザスパクサツ群馬,北　一真,小柳　達司,クォン　ハンジン,乾　大知,加藤　弘堅,坂井　洋平,夛田　凌輔,星野　悟,小林　竜樹,平繁　龍一,青木　孝太,ファジアーノ岡山,中林　洋次,近藤　徹志,竹田　忠嗣,後藤　圭太,澤口　雅彦,千明　聖典,仙石　廉,久木田　紳吾,清水　慎太郎,押谷　祐樹,金　民均,群馬県前橋市敷島町66,15135,20.0,9.0,陸上,0.0,0.18256,36.41273,139.05222,34.679223,133.91539,503.8519983,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日night,10night,1,,"(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,1896.175714,0.531
1483,15551,3761,2013,Ｊ２,第３８節第１日,10/27(日),16:03,東京ヴェルディ,ギラヴァンツ北九州,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,1,0,晴,17.1,33%,61,3,岡　宏道,東京ヴェルディ,佐藤　優也,井林　章,刀根　亮輔,石神　直哉,森　勇介,鈴木　惇,小池　純輝,中後　雅喜,飯尾　一慶,常盤　聡,高原　直泰,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,市川　恵多,多田　高行,新井　純平,八角　剛史,井上　翔太,小手川　宏基,渡　大生,池元　友樹,東京都調布市西町376-3,49970,11.0,17.0,陸上,77.4,0.07527,35.663902,139.525096,33.890298,130.730906,828.3474011,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日noon,10noon,1,"(75, 100]","(40000, 50000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,3393.454048,0.535
1484,15552,10507,2013,Ｊ２,第３８節第１日,10/27(日),13:03,横浜ＦＣ,ジェフユナイテッド千葉,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,1,2,晴,20.9,23%,65,3,井上　知大,横浜ＦＣ,シュナイダー　潤之介,市村　篤司,ペ　スンジン,野上　結貴,中島　崇典,佐藤　謙介,松下　裕樹,寺田　紳一,野崎　陽介,黒津　勝,三浦　知良,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,高橋　峻希,山口　慶,佐藤　健太郎,兵働　昭弘,田中　佑昌,町田　也真人,ケンペス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,13.0,4.0,専用,0.0,0.67989,35.471264,139.60246,35.57696,140.125569,48.87483746,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日noon,10noon,1,,"(10000, 20000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276315789,2,4051.070095,0.668
1485,15553,9754,2013,Ｊ２,第３８節第１日,10/27(日),15:33,松本山雅ＦＣ,アビスパ福岡,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／長野朝日放送,2,1,晴,13.8,53%,57,2,森川　浩次,松本山雅ＦＣ,村山　智彦,犬飼　智也,多々良　敦斗,飯田　真輝,阿部　巧,岩沼　俊介,喜山　康平,岩上　祐三,玉林　睦実,船山　貴之,塩沢　勝吾,アビスパ福岡,神山　竜一,パク　ゴン,堤　俊輔,オ　チャンヒョン,尾亦　弘友希,三島　勇太,中原　秀人,岡田　隆,金久保　順,石津　大介,坂田　大輔,長野県松本市神林5300,20396,7.0,14.0,専用,12.1,0.47823,36.179582,137.916485,33.586139,130.460089,739.6042984,<function timezone at 0x000001CC36D28280>,10,日,3,晴,38,日noon,10noon,1,"(5, 73]","(20000, 30000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118421053,4,6867.650095,0.622
1486,15554,4056,2013,Ｊ２,第３８節第１日,10/27(日),16:04,カターレ富山,水戸ホーリーホック,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ富山,2,1,曇,14.3,69%,58,2,篠藤　巧,カターレ富山,守田　達弥,舩津　徹也,御厨　貴文,平出　涼,木村　勝太,大西　容平,キム　ヨングン,木本　敬介,白崎　凌兵,國吉　貴博,苔口　卓也,水戸ホーリーホック,本間　幸司,細川　淳矢,新里　亮,冨田　大介,輪湖　直樹,西岡　謙太,内田　航平,小澤　司,船谷　圭祐,鈴木　雄斗,三島　康平,富山県富山市南中田368,25250,19.0,14.0,陸上,10.0,0.16063,36.624048,137.197171,36.345446,140.411495,289.6717016,<function timezone at 0x000001CC36D28280>,10,日,3,曇,38,日noon,10noon,1,"(5, 73]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1973.16,0.441
1487,15555,3830,2013,Ｊ２,第３８節第１日,10/27(日),13:04,ＦＣ岐阜,栃木ＳＣ,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,0,1,晴,19.6,35%,64,3,河合　英治,ＦＣ岐阜,高木　貴弘,田中　秀人,木谷　公亮,新井　辰也,野垣内　俊,染矢　一樹,森安　洋文,益山　司,美尾　敦,樋口　寛規,スティッペ,栃木ＳＣ,榎本　達也,山形　辰徳,赤井　秀行,チャ　ヨンファン,菅　和範,菊岡　拓朗,パウリーニョ,久木野　聡,廣瀬　浩二,近藤　祐介,クリスティアーノ,岐阜県岐阜市長良福光大野2675-28,20000,21.0,9.0,陸上,45.8,0.1915,35.442912,136.763069,36.555582,139.98623,315.7292892,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日noon,10noon,1,"(5, 73]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526,3,1375.701333,0.304
1488,15556,8590,2013,Ｊ２,第３８節第１日,10/27(日),13:04,京都サンガF.C.,コンサドーレ札幌,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）,2,0,晴時々曇,20.4,31%,65,3,佐藤　隆治,京都サンガF.C.,オ　スンフン,下畠　翔吾,染谷　悠太,バヤリッツァ,福村　貴幸,秋本　倫孝,工藤　浩平,倉貫　一毅,駒井　善成,横谷　繁,山瀬　功治,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,河合　竜二,堀米　悠斗,荒野　拓馬,前田　俊介,砂川　誠,内村　圭宏,京都府京都市右京区西京極新明町29,20588,3.0,7.0,陸上,0.0,0.41723,34.993338,135.715575,42.990187,141.392009,1014.275015,<function timezone at 0x000001CC36D28280>,10,日,3,晴,38,日noon,10noon,1,,"(20000, 30000]","(1000, 2000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,1,3077.601429,0.39
1489,15557,5108,2013,Ｊ２,第３８節第１日,10/27(日),13:03,ガイナーレ鳥取,ヴィッセル神戸,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,1,2,晴,19.8,40%,64,3,木村　博之,ガイナーレ鳥取,小針　清允,柳楽　智和,林堂　眞,横竹　翔,森　英次郎,奥山　泰裕,実信　憲明,武田　英二郎,永里　源気,廣田　隆治,久保　裕一,ヴィッセル神戸,徳重　健太,奥井　諒,岩波　拓也,河本　裕之,相馬　崇人,エステバン,橋本　英郎,マジーニョ,ポポ,森岡　亮太,小川　慶治朗,鳥取県鳥取市蔵田423,16033,22.0,1.0,専用,9.7,0.31859,35.458273,134.221166,34.656726,135.168171,123.9777785,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日noon,10noon,1,"(5, 73]","(10000, 20000]","(100, 300]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355263158,1,1761.628095,0.43
1490,15558,8897,2013,Ｊ２,第３８節第１日,10/27(日),13:04,徳島ヴォルティス,ガンバ大阪,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島（録）,1,5,晴,19.3,37%,64,3,吉田　寿光,徳島ヴォルティス,長谷川　徹,藤原　広太朗,福元　洋平,青山　隼,濱田　武,花井　聖,那須川　将大,鈴木　達也,大﨑　淳矢,ドウグラス,津田　知宏,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,今野　泰幸,大森　晃太郎,倉田　秋,宇佐美　貴史,遠藤　保仁,徳島県鳴門市撫養町立岩字四枚61,19637,5.0,2.0,陸上,1.3,0.45307,34.167912,134.615254,34.811971,135.541163,111.0725167,<function timezone at 0x000001CC36D28280>,10,日,3,晴,38,日noon,10noon,1,"(0, 5]","(10000, 20000]","(100, 300]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.434210526,1,2713.003429,0.624
1491,15559,7306,2013,Ｊ２,第３８節第１日,10/27(日),13:04,ロアッソ熊本,Ｖ・ファーレン長崎,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,1,0,晴,23.4,29%,68,3,吉田　哲朗,ロアッソ熊本,南　雄太,矢野　大輔,青木　良太,筑城　和人,藏川　洋平,養父　雄仁,吉井　孝輔,片山　奨典,ファビオ,ウーゴ,仲間　隼斗,Ｖ・ファーレン長崎,金山　隼樹,岡本　拓也,山口　貴弘,下田　光平,山田　晃平,井上　裕大,岩間　雄大,古部　健太,佐藤　洸一,幸野　志有人,水永　翔馬,熊本県熊本市東区平山町2776,32000,18.0,5.0,陸上,55.9,0.22831,32.837386,130.79946,32.834076,130.045826,70.56054758,<function timezone at 0x000001CC36D28280>,10,日,2,晴,38,日noon,10noon,1,"(5, 73]","(30000, 40000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,3536.990095,0.568
1492,15560,12718,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:03,コンサドーレ札幌,ジェフユナイテッド千葉,札幌ドーム,スカパー！／スカパー！プレミアムサービス,1,0,屋内,20.0,50%,65,3,松尾　一,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,河合　竜二,宮澤　裕樹,砂川　誠,前田　俊介,荒野　拓馬,内村　圭宏,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,高橋　峻希,山口　慶,佐藤　健太郎,兵働　昭弘,田中　佑昌,町田　也真人,ケンペス,北海道札幌市豊平区羊ヶ丘1,39232,9.0,4.0,専用,100.0,0.32417,42.990187,141.392009,35.57696,140.125569,830.2168646,<function timezone at 0x000001CC36D28280>,11,日,2,晴,39,日noon,11noon,1,"(75, 100]","(30000, 40000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,4493.301333,0.446
1493,15561,5869,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:04,モンテディオ山形,ＦＣ岐阜,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,2,2,曇一時雨,15.9,67%,60,3,中村　太,モンテディオ山形,常澤　聡,キム　ボムヨン,西河　翔吾,堀之内　聖,中村　太亮,宮阪　政樹,秋葉　勝,ロメロ　フランク,伊東　俊,中島　裕希,山﨑　雅人,ＦＣ岐阜,高木　貴弘,田中　秀人,木谷　公亮,関田　寛士,野垣内　俊,染矢　一樹,服部　年宏,益山　司,美尾　敦,スティッペ,中村　祐輝,山形県天童市山王1-1,21292,9.0,21.0,陸上,0.0,0.27564,38.337364,140.374318,35.442912,136.763069,454.6751258,<function timezone at 0x000001CC36D28280>,11,日,2,曇,39,日noon,11noon,1,,"(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,3095.736,0.441
